,effective_date,amount,total keywords,computer science,internet things,cloud computing,wireless networks,cyber-physical systems,mobile devices,deep learning,machine learning,edge computing,iot devices
97,2021-03-01,196533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2021-03-01,193114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99,2021-02-15,50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2021-02-15,200000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101,2021-02-15,231642,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
102,2021-02-15,799999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103,2021-02-15,217894,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2021-02-15,49932,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105,2021-02-15,50000,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
106,2021-02-15,234198,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2021-02-15,49899,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
108,2021-02-15,227025,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
109,2021-02-15,222911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110,2021-02-15,50000,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
111,2021-02-15,95400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2021-02-15,50000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2021-02-15,50000,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
114,2021-02-15,50000,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,2021-02-15,232839,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
116,2021-02-01,239897,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117,2021-02-01,49954,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2021-02-01,240000,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
119,2021-02-01,50000,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
120,2021-02-01,1200000,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
121,2021-01-15,49825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2021-01-15,50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2021-01-15,49997,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,2021-01-15,50000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
125,2021-01-15,50000,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126,2021-01-15,50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2021-01-15,49994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2021-01-15,49997,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
129,2021-01-15,49986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2021-01-15,50000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131,2021-01-15,49997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
132,2021-01-15,49898,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
133,2021-01-15,49998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
134,2021-01-15,49994,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
135,2021-01-15,50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2021-01-15,49999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
137,2021-01-15,49693,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
138,2021-01-15,50000,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139,2021-01-15,49957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140,2021-01-15,46840,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141,2021-01-15,49658,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2021-01-15,49966,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,2021-01-15,50000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2021-01-15,49924,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2021-01-15,50000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
146,2021-01-15,50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2021-01-15,149241,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
148,2021-01-15,49855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2021-01-15,49999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2021-01-15,50000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,2021-01-15,50000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2021-01-15,41287,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
153,2021-01-15,49938,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
154,2021-01-15,50000,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
155,2021-01-15,49889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156,2021-01-15,49436,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
157,2021-01-15,49911,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2021-01-15,49936,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
159,2021-01-15,50000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2021-01-15,265614,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2021-01-15,49997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2021-01-01,227107,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
163,2021-01-01,299724,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
164,2021-01-01,699540,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
165,2021-01-01,995744,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
166,2021-01-01,1199997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,2021-01-01,199123,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2021-01-01,593333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
169,2021-01-01,299999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2021-01-01,269916,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
171,2021-01-01,1199992,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
172,2021-01-01,1200000,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
173,2021-01-01,458591,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
174,2021-01-01,1199995,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
175,2021-01-01,1199129,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
176,2021-01-01,1200000,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
177,2021-01-01,799936,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178,2020-11-01,718741,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
179,2020-11-01,299848,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2020-11-01,38688,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
181,2020-11-01,1999998,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
182,2020-11-01,259620,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
183,2020-11-01,1998488,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
184,2020-10-01,213056,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
185,2020-10-01,150000,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
186,2020-10-01,257049,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
187,2020-10-01,298128,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
188,2020-10-01,270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2020-10-01,585000,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
190,2020-10-01,75000,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
191,2020-10-01,1444394,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
192,2020-10-01,99948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193,2020-10-01,446460,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,2020-10-01,2253253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2020-10-01,596034,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
196,2020-10-01,299173,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
197,2020-10-01,194360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2020-10-01,300000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2020-10-01,300000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2020-10-01,483432,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201,2020-10-01,292467,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
202,2020-10-01,200000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
203,2020-10-01,998849,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
204,2020-10-01,296630,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2020-10-01,258161,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
206,2020-10-01,600000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
207,2020-10-01,1499132,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
208,2020-10-01,149961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
209,2020-10-01,479889,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
210,2020-10-01,250000,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
211,2020-10-01,249994,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
212,2020-10-01,249840,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
213,2020-10-01,500000,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
214,2020-10-01,225000,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2020-10-01,497693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2020-10-01,100000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
217,2020-10-01,230000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2020-10-01,499999,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
219,2020-10-01,428404,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
220,2020-10-01,250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2020-10-01,496925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
222,2020-10-01,142500,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
223,2020-10-01,499000,7.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
224,2020-10-01,500000,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
225,2020-10-01,249687,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
226,2020-10-01,249999,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
227,2020-10-01,483316,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
228,2020-10-01,499980,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2020-10-01,500000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2020-10-01,250000,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
231,2020-10-01,150000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
232,2020-10-01,459982,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
233,2020-10-01,250000,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
234,2020-10-01,479842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
235,2020-10-01,214996,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,2020-10-01,270000,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
237,2020-10-01,465000,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
238,2020-10-01,333500,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
239,2020-10-01,149998,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
240,2020-10-01,496595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
241,2020-10-01,488277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2020-10-01,420508,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
243,2020-10-01,499946,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
244,2020-10-01,500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2020-10-01,250000,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,2020-10-01,499986,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
247,2020-10-01,150000,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
248,2020-10-01,496347,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2020-10-01,494073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
250,2020-10-01,499737,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
251,2020-10-01,417336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2020-10-01,499976,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
253,2020-10-01,150000,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
254,2020-10-01,149946,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
255,2020-10-01,149511,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
256,2020-10-01,200000,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
257,2020-10-01,2499967,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
258,2020-10-01,1997764,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
259,2020-10-01,150000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
260,2020-10-01,149998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
261,2020-10-01,150000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
262,2020-10-01,149967,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
263,2020-10-01,1499038,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
264,2020-10-01,150000,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
265,2020-10-01,150000,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
266,2020-10-01,75000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
267,2020-10-01,1200000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2020-10-01,1800000,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
269,2020-10-01,149305,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
270,2020-10-01,640348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
271,2020-10-01,1200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2020-10-01,750000,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
273,2020-10-01,150000,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
274,2020-10-01,300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2020-10-01,150000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
276,2020-10-01,150000,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
277,2020-10-01,499999,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
278,2020-10-01,500000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
279,2020-10-01,200000,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
280,2020-10-01,249968,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
281,2020-10-01,389418,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282,2020-10-01,166561,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
283,2020-10-01,249861,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
284,2020-10-01,500000,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
285,2020-10-01,305999,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
286,2020-10-01,249885,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
287,2020-10-01,150000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
288,2020-10-01,499854,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
289,2020-10-01,249925,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
290,2020-10-01,1122749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2020-10-01,141825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2020-10-01,1700126,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2020-10-01,140421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,2020-10-01,499999,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
295,2020-10-01,149896,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
296,2020-10-01,499892,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2020-10-01,449651,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
298,2020-10-01,500000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
299,2020-10-01,999947,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2020-10-01,244742,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
301,2020-10-01,1200000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2020-10-01,499999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
303,2020-10-01,149932,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
304,2020-10-01,150000,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
305,2020-10-01,455362,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2020-10-01,1191106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
307,2020-10-01,146142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
308,2020-10-01,250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2020-10-01,128975,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310,2020-10-01,403352,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
311,2020-10-01,500000,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312,2020-10-01,1200000,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2020-10-01,321347,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
314,2020-10-01,499988,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
315,2020-10-01,500000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2020-10-01,114253,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2020-10-01,250000,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
318,2020-10-01,300000,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
319,2020-10-01,406192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
320,2020-10-01,349930,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321,2020-10-01,400571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
322,2020-10-01,499979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2020-10-01,500000,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
324,2020-10-01,141739,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
325,2020-10-01,768964,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,2020-10-01,800000,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
327,2020-10-01,483437,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
328,2020-10-01,399700,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
329,2020-10-01,106071,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330,2020-10-01,572540,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
331,2020-10-01,611811,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
332,2020-10-01,669589,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
333,2020-10-01,300000,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2020-10-01,553693,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
335,2020-10-01,200000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
336,2020-10-01,375000,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
337,2020-10-01,175000,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
338,2020-10-01,7603075,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2020-10-01,149998,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
340,2020-10-01,447086,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
341,2020-10-01,599976,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
342,2020-10-01,700000,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
343,2020-10-01,206371,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
344,2020-10-01,499920,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
